timestamp,open_price,high_price,low_price,close_price,volume,volume_ccy,volume_ccy_quote
1576518600000.0,7096.1,7099.0,7096.1,7098.0,22236.0,222.36,1578269.3
1576518300000.0,7097.4,7097.4,7096.1,7096.7,18236.0,182.36,1294139.69
1576518000000.0,7094.9,7096.1,7092.7,7092.7,21976.0,219.76,1559182.57
1576517700000.0,7094.8,7095.7,7092.9,7095.1,13984.0,139.84,992104.24
1576517400000.0,7094.7,7095.8,7093.3,7094.1,15840.0,158.4,1123750.93
1576517100000.0,7098.9,7098.9,7094.6,7094.6,16312.0,163.12,1157606.16
1576516800000.0,7099.6,7099.6,7097.2,7098.9,12412.0,124.12,881039.17
1576516500000.0,7096.2,7097.4,7096.2,7097.4,11308.0,113.08,802503.38
1576516200000.0,7095.1,7096.1,7094.9,7096.1,17028.0,170.28,1208214.79
1576515900000.0,7096.7,7097.7,7096.5,7097.7,8600.0,86.0,610344.6
1576515600000.0,7097.6,7099.5,7096.7,7099.5,19248.0,192.48,1366180.74
1576515300000.0,7095.5,7099.0,7095.5,7097.8,18856.0,188.56,1338263.81
1576515000000.0,7094.7,7094.9,7094.6,7094.9,13180.0,131.8,935085.96
1576514700000.0,7100.1,7100.1,7094.5,7100.0,17120.0,171.2,1215050.88
1576514400000.0,7089.8,7096.5,7089.8,7096.1,16500.0,165.0,1170457.76
1576514100000.0,7091.7,7093.5,7091.1,7091.1,16556.0,165.56,1174203.52
1576513800000.0,7093.8,7093.8,7091.8,7091.8,11048.0,110.48,783596.15
1576513500000.0,7094.3,7094.3,7090.6,7091.7,22344.0,223.44,1584636.47
1576513200000.0,7092.9,7093.9,7091.4,7093.9,20016.0,200.16,1419675.17
1576512900000.0,7093.2,7101.6,7093.2,7095.3,26332.0,263.32,1868899.59
1576512600000.0,7090.6,7094.8,7089.7,7094.8,18860.0,188.6,1337465.08
1576512300000.0,7093.0,7093.9,7089.1,7093.9,9752.0,97.52,691632.68
1576512000000.0,7084.8,7093.9,7084.8,7093.9,12860.0,128.6,911622.24
1576571700000.0,6869.1,6875.0,6867.0,6868.6,268520.0,2685.2,18453094.0
1576571400000.0,6868.2,6868.4,6868.2,6868.4,8520.0,85.2,585179.44
1576571100000.0,6862.8,6867.7,6862.8,6867.7,12520.0,125.2,859443.34
1576570800000.0,6863.5,6864.4,6862.3,6864.4,18308.0,183.08,1256606.07
1576570500000.0,6868.1,6868.1,6859.2,6859.2,11608.0,116.08,796937.16
1576570200000.0,6869.1,6869.1,6866.0,6868.2,36804.0,368.04,2527152.14
1576569900000.0,6877.6,6877.6,6870.2,6870.2,15888.0,158.88,1092125.89
1576569600000.0,6870.0,6875.0,6869.8,6875.0,130888.0,1308.88,8992252.3
1576569300000.0,6870.2,6870.9,6869.5,6869.5,12068.0,120.68,829067.99
1576569000000.0,6870.5,6870.5,6869.2,6869.2,13012.0,130.12,893880.37
1576568700000.0,6869.2,6869.8,6869.2,6869.6,14220.0,142.2,976848.31
1576568400000.0,6873.2,6873.2,6871.7,6871.7,12356.0,123.56,849123.17
1576568100000.0,6875.8,6875.8,6872.5,6872.5,20236.0,202.36,1390873.69
1576567800000.0,6871.0,6877.1,6871.0,6875.0,22748.0,227.48,1563624.44
1576567500000.0,6875.1,6875.1,6870.9,6870.9,11700.0,117.0,804080.46
1576567200000.0,6879.5,6881.2,6872.5,6876.7,68264.0,682.64,4696100.16
1576566900000.0,6884.2,6885.1,6879.5,6879.5,28776.0,287.76,1980327.45
1576566600000.0,6885.5,6885.5,6881.6,6881.6,25632.0,256.32,1764339.05
1576566300000.0,6883.6,6886.3,6882.3,6886.1,21036.0,210.36,1448277.93
1576566000000.0,6880.1,6882.6,6880.1,6882.3,10192.0,101.92,701411.75
1576565700000.0,6880.7,6882.5,6879.5,6880.4,14676.0,146.76,1009912.47
1576565400000.0,6882.4,6882.4,6881.2,6881.2,5176.0,51.76,356170.95
1576565100000.0,6882.1,6882.5,6882.1,6882.5,13336.0,133.36,917809.79
1576564800000.0,6880.2,6882.0,6880.2,6881.8,15700.0,157.0,1080356.79
1576564500000.0,6881.2,6881.5,6881.0,6881.2,14304.0,143.04,984288.44
1576564200000.0,6881.2,6882.7,6879.4,6880.8,78916.0,789.16,5430199.75
1576563900000.0,6885.2,6886.0,6884.3,6884.3,49656.0,496.56,3419003.95
1576563600000.0,6884.4,6886.7,6884.4,6884.9,11244.0,112.44,774204.74
1576563300000.0,6887.2,6887.2,6886.1,6886.1,9484.0,94.84,653110.89
1576563000000.0,6886.4,6887.6,6886.4,6886.4,16784.0,167.84,1155863.39
1576562700000.0,6885.6,6887.6,6885.1,6887.6,22100.0,221.0,1521856.73
1576562400000.0,6885.2,6886.5,6885.2,6886.0,12748.0,127.48,877787.76
1576562100000.0,6887.8,6887.8,6884.7,6884.7,20428.0,204.28,1406617.38
1576561800000.0,6887.4,6892.4,6885.2,6886.1,18724.0,187.24,1289758.37
1576561500000.0,6886.2,6886.2,6884.5,6884.5,11532.0,115.32,793963.72
1576561200000.0,6890.0,6892.0,6885.9,6887.9,14508.0,145.08,999417.22
1576560900000.0,6884.0,6888.5,6884.0,6888.5,38880.0,388.8,2676926.53
1576560600000.0,6882.1,6884.2,6882.0,6883.1,48120.0,481.2,3312242.6
1576560300000.0,6884.4,6887.9,6883.0,6883.0,22032.0,220.32,1517265.13
1576560000000.0,6884.6,6884.6,6881.3,6883.9,21312.0,213.12,1466955.64
1576559700000.0,6881.5,6883.8,6880.4,6883.8,13756.0,137.56,946707.97
1576559400000.0,6878.6,6881.1,6878.6,6881.1,12520.0,125.2,861431.12
1576559100000.0,6877.5,6878.2,6876.4,6876.4,20312.0,203.12,1396918.1
1576558800000.0,6879.8,6884.8,6876.1,6880.7,17840.0,178.4,1227558.36
1576558500000.0,6880.2,6883.5,6880.2,6881.1,13780.0,137.8,948266.88
1576558200000.0,6877.3,6885.8,6877.3,6882.1,28888.0,288.88,1987062.95
1576557900000.0,6869.9,6876.0,6869.9,6876.0,23264.0,232.64,1598623.2
1576557600000.0,6864.1,6869.9,6864.1,6869.9,20176.0,201.76,1385599.25
1576557300000.0,6870.2,6870.7,6870.2,6870.2,15832.0,158.32,1087727.0
1576557000000.0,6871.8,6871.8,6868.2,6870.0,14332.0,143.32,984612.3
1576556700000.0,6863.3,6871.0,6863.3,6870.2,17424.0,174.24,1196911.35
1576556400000.0,6870.1,6871.1,6866.3,6866.4,19004.0,190.04,1305278.8
1576556100000.0,6878.3,6881.6,6869.3,6869.3,57056.0,570.56,3923107.18
1576555800000.0,6872.4,6882.3,6872.4,6882.3,41084.0,410.84,2826613.51
1576555500000.0,6876.1,6876.1,6870.8,6874.1,22088.0,220.88,1518154.51
1576555200000.0,6879.1,6881.0,6875.6,6875.6,20404.0,204.04,1403742.09
1576554900000.0,6870.4,6881.0,6870.4,6880.3,36704.0,367.04,2523470.2
1576554600000.0,6866.7,6870.6,6865.0,6870.6,46592.0,465.92,3200652.09
1576554300000.0,6872.6,6873.2,6866.6,6866.6,13296.0,132.96,913451.82
1576554000000.0,6862.7,6871.4,6862.2,6871.4,68724.0,687.24,4717144.44
1576553700000.0,6872.5,6872.5,6865.6,6866.7,15688.0,156.88,1077770.6
1576553400000.0,6875.8,6877.1,6872.6,6872.6,38924.0,389.24,2675857.95
1576553100000.0,6883.1,6883.1,6876.0,6878.1,67472.0,674.72,4642278.47
1576552800000.0,6883.7,6883.7,6883.1,6883.4,8056.0,80.56,554526.49
1576552500000.0,6886.7,6887.5,6883.5,6883.5,16720.0,167.2,1151331.53
1576552200000.0,6885.1,6886.8,6884.8,6884.8,13300.0,133.0,915800.06
1576551900000.0,6888.5,6888.5,6884.1,6884.1,14868.0,148.68,1023896.78
1576551600000.0,6890.7,6892.1,6889.2,6889.2,18520.0,185.2,1276048.03
1576551300000.0,6891.0,6891.0,6889.6,6890.4,25420.0,254.2,1751582.26
1576551000000.0,6891.8,6891.8,6888.8,6888.8,14096.0,140.96,971298.65
1576550700000.0,6889.5,6891.0,6889.0,6890.1,13280.0,132.8,914991.05
1576550400000.0,6891.2,6892.1,6888.7,6890.1,30864.0,308.64,2126760.15
1576550100000.0,6892.1,6892.1,6888.0,6889.2,15332.0,153.32,1056616.06
1576549800000.0,6885.0,6890.6,6885.0,6890.6,86472.0,864.72,5957194.4
1576549500000.0,6886.5,6886.5,6884.6,6885.7,18076.0,180.76,1244635.27
1576549200000.0,6889.2,6893.5,6887.9,6887.9,20464.0,204.64,1410237.45
1576548900000.0,6888.6,6889.3,6887.6,6889.3,16248.0,162.48,1119279.18
1576548600000.0,6883.4,6889.2,6883.3,6888.7,91660.0,916.6,6311836.07
1576548300000.0,6880.4,6883.4,6880.4,6883.0,16544.0,165.44,1138625.88
1576548000000.0,6882.1,6884.0,6882.1,6883.4,12100.0,121.0,832885.53
1576547700000.0,6886.1,6886.2,6883.0,6883.0,37804.0,378.04,2603068.49
1576547400000.0,6886.2,6886.2,6886.1,6886.1,6148.0,61.48,423357.89
1576547100000.0,6886.4,6886.4,6886.4,6886.4,3628.0,36.28,249838.59
1576546800000.0,6882.6,6886.2,6882.6,6886.0,16340.0,163.4,1125032.33
1576546500000.0,6881.0,6881.0,6879.5,6879.5,9032.0,90.32,621444.28
1576546200000.0,6879.2,6881.8,6876.3,6881.8,23760.0,237.6,1634285.27
1576545900000.0,6882.4,6886.8,6882.4,6882.7,16016.0,160.16,1102647.29
1576545600000.0,6885.6,6888.1,6885.6,6886.1,20544.0,205.44,1414823.77
1576545300000.0,6883.5,6886.6,6882.8,6884.8,18556.0,185.56,1277450.24
1576545000000.0,6879.8,6886.3,6879.8,6883.4,16980.0,169.8,1168743.4
1576544700000.0,6884.5,6884.5,6879.3,6880.4,9928.0,99.28,683340.74
1576544400000.0,6889.1,6889.1,6885.4,6885.4,10636.0,106.36,732497.6
1576544100000.0,6885.1,6887.8,6883.2,6887.8,10008.0,100.08,689008.35
1576543800000.0,6892.2,6892.2,6885.5,6885.6,14864.0,148.64,1023829.57
1576543500000.0,6896.1,6896.1,6891.7,6891.7,16140.0,161.4,1112715.13
1576543200000.0,6890.4,6896.1,6890.2,6896.1,19500.0,195.0,1344012.8
1576542900000.0,6893.9,6893.9,6889.4,6890.8,12436.0,124.36,856925.61
1576542600000.0,6891.8,6895.2,6891.5,6894.1,20892.0,208.92,1440356.75
1576542300000.0,6894.4,6894.9,6894.4,6894.5,8292.0,82.92,571699.4
1576542000000.0,6893.9,6893.9,6893.5,6893.8,10668.0,106.68,735420.65
1576601700000.0,6725.3,6732.8,6725.3,6732.7,152416.0,1524.16,10256507.37
1576601400000.0,6713.3,6721.9,6713.3,6721.9,31016.0,310.16,2083295.15
1576601100000.0,6708.4,6713.8,6704.7,6711.8,70872.0,708.72,4755322.0
1576600800000.0,6704.6,6704.6,6703.1,6703.1,30748.0,307.48,2061239.27
1576600500000.0,6710.2,6710.5,6698.5,6703.9,111764.0,1117.64,7492659.3
1576600200000.0,6712.1,6712.1,6702.2,6707.2,37500.0,375.0,2514595.73
1576599900000.0,6700.0,6706.9,6695.1,6702.9,141060.0,1410.6,9450475.6
