,datetime,open,high,low,close,volume
1303881,2020-01-01 07:30:00,1.12169,1.12192,1.12169,1.12191,34
1303882,2020-01-01 07:40:00,1.12192,1.12192,1.12192,1.12192,1
1303883,2020-01-01 07:45:00,1.12189,1.12189,1.12187,1.12187,2
1303884,2020-01-01 07:50:00,1.12182,1.12182,1.12171,1.12171,4
1303885,2020-01-01 08:00:00,1.12169,1.12169,1.12165,1.12165,2
1303886,2020-01-01 08:05:00,1.12161,1.12161,1.12158,1.12158,5
1303887,2020-01-01 08:15:00,1.1215700000000002,1.1215700000000002,1.12155,1.12155,3
1303888,2020-01-01 08:35:00,1.12153,1.12153,1.12153,1.12153,1
1303889,2020-01-01 08:40:00,1.1215,1.12165,1.1215,1.12165,14
1303890,2020-01-01 08:50:00,1.12164,1.1216700000000002,1.12119,1.12119,20
1303891,2020-01-01 08:55:00,1.12117,1.1211799999999998,1.12104,1.12104,15
1303892,2020-01-01 09:00:00,1.12103,1.12103,1.121,1.121,3
1303893,2020-01-01 09:10:00,1.12096,1.12096,1.12093,1.12093,3
1303894,2020-01-01 09:15:00,1.12092,1.12111,1.12089,1.12111,42
1303895,2020-01-01 09:20:00,1.12112,1.12113,1.12112,1.12113,2
1303896,2020-01-01 09:30:00,1.12114,1.12114,1.12114,1.12114,1
1303897,2020-01-01 09:35:00,1.12113,1.12119,1.12113,1.12119,10
1303898,2020-01-01 09:45:00,1.1212,1.1213,1.1212,1.1213,6
1303899,2020-01-01 09:55:00,1.12131,1.12134,1.12131,1.12134,3
1303900,2020-01-01 10:05:00,1.12134,1.12134,1.1213,1.1213,4
1303901,2020-01-01 10:10:00,1.1212799999999998,1.1212799999999998,1.1212799999999998,1.1212799999999998,1
1303902,2020-01-01 10:15:00,1.12126,1.12126,1.12028,1.12028,6
1303903,2020-01-01 10:20:00,1.12009,1.12009,1.11994,1.11994,2
1303904,2020-01-01 10:25:00,1.1198,1.1198,1.11911,1.11911,5
1303905,2020-01-01 10:30:00,1.11898,1.11898,1.11867,1.11867,4
1303906,2020-01-01 10:35:00,1.11859,1.11859,1.11831,1.11831,6
1303907,2020-01-01 10:40:00,1.11825,1.11825,1.11806,1.11806,6
1303908,2020-01-01 10:45:00,1.11802,1.11802,1.11768,1.11768,12
1303909,2020-01-01 10:50:00,1.1176700000000002,1.1176700000000002,1.11734,1.11734,12
1303910,2020-01-01 10:55:00,1.11733,1.11741,1.11729,1.11739,27
1303911,2020-01-01 11:00:00,1.1173799999999998,1.11753,1.1173799999999998,1.11753,11
1303912,2020-01-01 11:05:00,1.11753,1.11754,1.11753,1.11754,2
1303913,2020-01-01 11:15:00,1.11754,1.11771,1.11753,1.11771,19
1303914,2020-01-01 11:20:00,1.11772,1.11772,1.11772,1.11772,1
1303915,2020-01-01 11:25:00,1.11771,1.11773,1.11771,1.11773,2
1303916,2020-01-01 11:30:00,1.11771,1.11773,1.11771,1.11773,2
1303917,2020-01-01 11:35:00,1.11774,1.11798,1.11774,1.11798,6
1303918,2020-01-01 11:40:00,1.11804,1.11809,1.11804,1.11809,2
1303919,2020-01-01 11:45:00,1.11814,1.12019,1.11814,1.12019,42
1303920,2020-01-01 11:50:00,1.1202299999999998,1.12179,1.1202299999999998,1.12179,34
1303921,2020-01-01 11:55:00,1.12181,1.12184,1.1218,1.1218,10
1303922,2020-01-01 12:00:00,1.1218,1.1218,1.12134,1.12175,59
1303923,2020-01-01 12:05:00,1.12175,1.12176,1.1211799999999998,1.12119,53
1303924,2020-01-01 12:10:00,1.12119,1.1215700000000002,1.12119,1.12123,39
1303925,2020-01-01 12:15:00,1.12123,1.12143,1.12123,1.12143,16
1303926,2020-01-01 12:20:00,1.1214,1.1214,1.1211799999999998,1.1211799999999998,14
1303927,2020-01-01 12:25:00,1.1211799999999998,1.12127,1.12109,1.12127,37
1303928,2020-01-01 12:30:00,1.1213,1.12297,1.1213,1.12297,41
1303929,2020-01-01 12:35:00,1.12302,1.12385,1.1222,1.1222,38
1303930,2020-01-01 12:40:00,1.12218,1.12334,1.12212,1.12334,44
1303931,2020-01-01 12:45:00,1.1233799999999998,1.1251,1.1233799999999998,1.1251,40
1303932,2020-01-01 12:50:00,1.12515,1.12519,1.12515,1.12519,2
1303933,2020-01-01 13:05:00,1.12522,1.12522,1.12194,1.12194,29
1303934,2020-01-01 13:10:00,1.12189,1.12189,1.1216,1.12164,21
1303935,2020-01-01 13:15:00,1.12166,1.12192,1.1215,1.1215,38
1303936,2020-01-01 13:20:00,1.12148,1.12166,1.12145,1.12166,19
1303937,2020-01-01 13:25:00,1.12163,1.12189,1.1215,1.12189,34
1303938,2020-01-01 13:30:00,1.12193,1.1238,1.12193,1.1238,45
1303939,2020-01-01 13:35:00,1.12384,1.12541,1.12384,1.12541,35
1303940,2020-01-01 13:55:00,1.12545,1.12545,1.12545,1.12545,1
1303941,2020-01-01 14:00:00,1.12515,1.12515,1.12227,1.12237,38
1303942,2020-01-01 14:05:00,1.1224,1.1232,1.12193,1.12193,46
1303943,2020-01-01 14:10:00,1.12189,1.12189,1.1214,1.12144,52
1303944,2020-01-01 14:15:00,1.12144,1.12174,1.12143,1.12174,37
1303945,2020-01-01 14:20:00,1.12176,1.12273,1.12176,1.1224299999999998,36
1303946,2020-01-01 14:25:00,1.12237,1.12237,1.12126,1.12126,60
1303947,2020-01-01 14:30:00,1.12126,1.12212,1.12119,1.12212,41
1303948,2020-01-01 14:50:00,1.12206,1.12206,1.1216700000000002,1.1216700000000002,11
1303949,2020-01-01 14:55:00,1.12164,1.12221,1.12146,1.12217,45
1303950,2020-01-01 15:00:00,1.12215,1.12215,1.1212799999999998,1.1212799999999998,30
1303951,2020-01-01 15:05:00,1.12129,1.12237,1.12129,1.12237,46
1303952,2020-01-01 15:10:00,1.12239,1.12239,1.1216,1.1216,48
1303953,2020-01-01 15:15:00,1.12156,1.1219,1.12137,1.12182,37
1303954,2020-01-01 15:20:00,1.12182,1.12279,1.12182,1.12279,40
1303955,2020-01-01 15:25:00,1.12283,1.12491,1.12283,1.12491,48
1303956,2020-01-01 15:30:00,1.12496,1.12677,1.12496,1.12677,42
1303957,2020-01-01 15:35:00,1.1268200000000002,1.12687,1.12112,1.12116,64
1303958,2020-01-01 15:40:00,1.12117,1.12122,1.12114,1.1211799999999998,40
1303959,2020-01-01 15:45:00,1.1211799999999998,1.12226,1.1211799999999998,1.12226,41
1303960,2020-01-01 15:50:00,1.1223,1.12426,1.1223,1.12426,48
1303961,2020-01-01 15:55:00,1.1243,1.12589,1.1243,1.12589,40
1303962,2020-01-01 16:00:00,1.12553,1.12553,1.12126,1.12127,56
1303963,2020-01-01 16:05:00,1.12125,1.12127,1.12106,1.1211,42
1303964,2020-01-01 16:10:00,1.12109,1.12115,1.121,1.12109,63
1303965,2020-01-01 16:15:00,1.12109,1.1213799999999998,1.12101,1.12125,128
1303966,2020-01-01 16:20:00,1.12126,1.12141,1.12122,1.12141,231
1303967,2020-01-01 16:25:00,1.12142,1.12148,1.12142,1.12144,58
1303968,2020-01-01 16:30:00,1.12144,1.12147,1.12133,1.12136,192
1303969,2020-01-01 16:35:00,1.12137,1.12145,1.12137,1.1214,166
1303970,2020-01-01 16:40:00,1.1214,1.12144,1.1213799999999998,1.1214,344
1303971,2020-01-01 16:45:00,1.1214,1.12152,1.12139,1.12148,600
1303972,2020-01-01 16:50:00,1.12149,1.1215700000000002,1.12146,1.12147,507
1303973,2020-01-01 16:55:00,1.12147,1.12149,1.12142,1.12143,204
1303974,2020-01-01 17:00:00,1.12142,1.12206,1.12139,1.12178,820
1303975,2020-01-01 17:05:00,1.1217700000000002,1.122,1.12174,1.12194,234
1303976,2020-01-01 17:10:00,1.12193,1.12201,1.12192,1.12197,233
1303977,2020-01-01 17:15:00,1.12197,1.12198,1.1219,1.12193,128
1303978,2020-01-01 17:20:00,1.12194,1.12202,1.12191,1.12201,156
1303979,2020-01-01 17:25:00,1.12201,1.12205,1.12199,1.12203,117
1303980,2020-01-01 17:30:00,1.12204,1.12212,1.12203,1.12211,133
1303981,2020-01-01 17:35:00,1.1221,1.12216,1.12208,1.12215,92
1303982,2020-01-01 17:40:00,1.12215,1.12215,1.12203,1.12205,167
1303983,2020-01-01 17:45:00,1.12205,1.12206,1.12174,1.1218,480
1303984,2020-01-01 17:50:00,1.1218,1.12186,1.12179,1.1218,308
1303985,2020-01-01 17:55:00,1.1218,1.12187,1.12179,1.12185,310
1303986,2020-01-01 18:00:00,1.12185,1.12187,1.12176,1.12187,271
1303987,2020-01-01 18:05:00,1.12187,1.12187,1.12176,1.12179,265
1303988,2020-01-01 18:10:00,1.12179,1.1218,1.1216,1.1216,296
1303989,2020-01-01 18:15:00,1.1216,1.12166,1.12153,1.1216,310
1303990,2020-01-01 18:20:00,1.1216,1.12162,1.12154,1.12156,315
1303991,2020-01-01 18:25:00,1.12156,1.1216,1.12153,1.12158,226
1303992,2020-01-01 18:30:00,1.12159,1.12161,1.12156,1.1216,245
1303993,2020-01-01 18:35:00,1.1216,1.12164,1.12153,1.12154,225
1303994,2020-01-01 18:40:00,1.12155,1.12171,1.12153,1.12166,282
1303995,2020-01-01 18:45:00,1.12166,1.12182,1.12166,1.12181,217
1303996,2020-01-01 18:50:00,1.12181,1.12186,1.12179,1.1218,267
1303997,2020-01-01 18:55:00,1.1218,1.12183,1.12176,1.12181,224
1303998,2020-01-01 19:00:00,1.12181,1.1221299999999998,1.12179,1.1221299999999998,379
1303999,2020-01-01 19:05:00,1.1221299999999998,1.12214,1.12196,1.12206,287
1304000,2020-01-01 19:10:00,1.12206,1.12228,1.12199,1.1222299999999998,341
1304001,2020-01-01 19:15:00,1.1222299999999998,1.12238,1.12216,1.12236,404
1304002,2020-01-01 19:20:00,1.12237,1.12241,1.12226,1.12235,504
1304003,2020-01-01 19:25:00,1.12234,1.12235,1.12227,1.1223299999999998,295
1304004,2020-01-01 19:30:00,1.1223299999999998,1.12235,1.12225,1.12231,312
1304005,2020-01-01 19:35:00,1.12231,1.12234,1.12227,1.1223299999999998,261
1304006,2020-01-01 19:40:00,1.1223299999999998,1.1223299999999998,1.12206,1.12208,248
1304007,2020-01-01 19:45:00,1.12207,1.12208,1.12196,1.12202,286
1304008,2020-01-01 19:50:00,1.12202,1.12203,1.12185,1.12186,377
1304009,2020-01-01 19:55:00,1.12187,1.12209,1.12179,1.12207,433
1304010,2020-01-01 20:00:00,1.12206,1.12207,1.12194,1.12201,390
1304011,2020-01-01 20:05:00,1.12201,1.12203,1.12189,1.12191,264
1304012,2020-01-01 20:10:00,1.12192,1.12195,1.12181,1.12188,288
1304013,2020-01-01 20:15:00,1.12189,1.12204,1.12185,1.122,349
1304014,2020-01-01 20:20:00,1.122,1.12205,1.12193,1.12201,238
1304015,2020-01-01 20:25:00,1.12201,1.1221299999999998,1.12199,1.1221299999999998,300
1304016,2020-01-01 20:30:00,1.1221299999999998,1.12217,1.12209,1.12214,255
1304017,2020-01-01 20:35:00,1.12214,1.12228,1.12214,1.12224,134
1304018,2020-01-01 20:40:00,1.12224,1.12235,1.12224,1.12235,212
1304019,2020-01-01 20:45:00,1.12235,1.12241,1.12232,1.12238,147
1304020,2020-01-01 20:50:00,1.12237,1.1224299999999998,1.12235,1.12238,179
1304021,2020-01-01 20:55:00,1.12238,1.1224,1.12216,1.12218,238
1304022,2020-01-01 21:00:00,1.12218,1.12224,1.12214,1.12221,241
1304023,2020-01-01 21:05:00,1.12222,1.12228,1.12222,1.12224,181
1304024,2020-01-01 21:10:00,1.1222299999999998,1.12227,1.1221299999999998,1.12215,175
1304025,2020-01-01 21:15:00,1.12215,1.12215,1.1219,1.1219,302
1304026,2020-01-01 21:20:00,1.1219,1.12196,1.12185,1.12193,265
1304027,2020-01-01 21:25:00,1.12193,1.12197,1.12179,1.12179,350
1304028,2020-01-01 21:30:00,1.1218,1.1218,1.12154,1.12159,443
1304029,2020-01-01 21:35:00,1.12159,1.12166,1.12155,1.1216,259
1304030,2020-01-01 21:40:00,1.12159,1.1216,1.1213,1.12135,244
1304031,2020-01-01 21:45:00,1.12135,1.1214,1.1213,1.12133,317
1304032,2020-01-01 21:50:00,1.12133,1.12133,1.12124,1.12129,169
1304033,2020-01-01 21:55:00,1.12129,1.12135,1.12124,1.12129,197
1304034,2020-01-01 22:00:00,1.1213,1.12132,1.12126,1.12129,201
1304035,2020-01-01 22:05:00,1.12129,1.12132,1.12123,1.12132,234
1304036,2020-01-01 22:10:00,1.12132,1.1214,1.12129,1.12139,317
1304037,2020-01-01 22:15:00,1.12139,1.12141,1.12134,1.12139,256
1304038,2020-01-01 22:20:00,1.1214,1.1214,1.12122,1.12126,234
1304039,2020-01-01 22:25:00,1.12126,1.12127,1.12116,1.1211799999999998,240
1304040,2020-01-01 22:30:00,1.12119,1.1212,1.12105,1.12114,316
1304041,2020-01-01 22:35:00,1.12114,1.12116,1.12103,1.12103,303
1304042,2020-01-01 22:40:00,1.12104,1.12106,1.12087,1.12093,300
1304043,2020-01-01 22:45:00,1.12092,1.12096,1.1207200000000002,1.12073,303
1304044,2020-01-01 22:50:00,1.12073,1.12074,1.12041,1.12045,368
1304045,2020-01-01 22:55:00,1.12046,1.12046,1.12006,1.1201,704
1304046,2020-01-01 23:00:00,1.12009,1.12016,1.12006,1.12011,439
1304047,2020-01-01 23:05:00,1.12012,1.12025,1.12011,1.12025,331
1304048,2020-01-01 23:10:00,1.12025,1.1203,1.12009,1.1201,349
1304049,2020-01-01 23:15:00,1.1201,1.12027,1.12007,1.12024,534
1304050,2020-01-01 23:20:00,1.12025,1.12031,1.1202299999999998,1.12026,257
1304051,2020-01-01 23:25:00,1.12026,1.12027,1.12011,1.12015,375
1304052,2020-01-01 23:30:00,1.12016,1.12024,1.12009,1.12021,319
1304053,2020-01-01 23:35:00,1.12021,1.12027,1.12019,1.12022,294
1304054,2020-01-01 23:40:00,1.12022,1.1203,1.12022,1.12027,252
1304055,2020-01-01 23:45:00,1.12027,1.12027,1.12017,1.1202,298
1304056,2020-01-01 23:50:00,1.12021,1.12036,1.12021,1.12036,223
1304057,2020-01-01 23:55:00,1.12036,1.12041,1.12024,1.1204,302
1304058,2020-01-02 00:00:00,1.1204,1.1206200000000002,1.1204,1.1206200000000002,359
1304059,2020-01-02 00:05:00,1.1206200000000002,1.12067,1.12059,1.1206,330
1304060,2020-01-02 00:10:00,1.1206,1.12066,1.12059,1.12065,358
1304061,2020-01-02 00:15:00,1.12065,1.12066,1.12053,1.12056,320
1304062,2020-01-02 00:20:00,1.12056,1.1206,1.12051,1.12058,295
1304063,2020-01-02 00:25:00,1.12058,1.1206,1.12042,1.12051,367
1304064,2020-01-02 00:30:00,1.12051,1.1205200000000002,1.12036,1.1204,351
1304065,2020-01-02 00:35:00,1.1204,1.1205200000000002,1.12039,1.1205200000000002,270
1304066,2020-01-02 00:40:00,1.12051,1.12067,1.12051,1.12065,367
1304067,2020-01-02 00:45:00,1.12066,1.1207200000000002,1.12061,1.12069,229
1304068,2020-01-02 00:50:00,1.12068,1.12073,1.12061,1.12061,271
1304069,2020-01-02 00:55:00,1.12061,1.1207200000000002,1.12058,1.12065,223
1304070,2020-01-02 01:00:00,1.12066,1.12097,1.12066,1.12091,990
1304071,2020-01-02 01:05:00,1.12091,1.12097,1.12081,1.12083,705
1304072,2020-01-02 01:10:00,1.12083,1.12095,1.12066,1.12076,725
1304073,2020-01-02 01:15:00,1.12076,1.12094,1.12067,1.12076,547
1304074,2020-01-02 01:20:00,1.12076,1.12081,1.12065,1.12071,419
1304075,2020-01-02 01:25:00,1.12071,1.12073,1.12055,1.12059,446
1304076,2020-01-02 01:30:00,1.1206,1.12071,1.12043,1.12065,736
1304077,2020-01-02 01:35:00,1.12065,1.12066,1.12045,1.12047,494
1304078,2020-01-02 01:40:00,1.12048,1.12067,1.12048,1.12067,507
1304079,2020-01-02 01:45:00,1.12068,1.12097,1.12068,1.12092,454
1304080,2020-01-02 01:50:00,1.12092,1.12099,1.12088,1.12095,348
1304081,2020-01-02 01:55:00,1.12095,1.12098,1.12074,1.12094,714
1304082,2020-01-02 02:00:00,1.12095,1.12131,1.12086,1.12131,1071
1304083,2020-01-02 02:05:00,1.12131,1.12132,1.12047,1.12057,1012
1304084,2020-01-02 02:10:00,1.12057,1.12101,1.12056,1.12097,608
1304085,2020-01-02 02:15:00,1.12096,1.12105,1.12082,1.121,631
1304086,2020-01-02 02:20:00,1.12101,1.12117,1.12083,1.12085,661
1304087,2020-01-02 02:25:00,1.12086,1.12086,1.12071,1.12071,445
1304088,2020-01-02 02:30:00,1.12071,1.12082,1.12063,1.12075,502
1304089,2020-01-02 02:35:00,1.12075,1.12085,1.12057,1.1207,427
1304090,2020-01-02 02:40:00,1.12071,1.121,1.12069,1.12089,612
1304091,2020-01-02 02:45:00,1.12089,1.12104,1.12081,1.12091,616
1304092,2020-01-02 02:50:00,1.12092,1.1211799999999998,1.12088,1.12103,770
1304093,2020-01-02 02:55:00,1.12103,1.12122,1.12099,1.12117,604
1304094,2020-01-02 03:00:00,1.12117,1.12136,1.1211,1.12112,718
1304095,2020-01-02 03:05:00,1.12113,1.12132,1.1209,1.121,779
1304096,2020-01-02 03:10:00,1.12101,1.1213,1.12096,1.12104,600
1304097,2020-01-02 03:15:00,1.12105,1.12113,1.12094,1.12111,560
1304098,2020-01-02 03:20:00,1.12112,1.1211799999999998,1.12102,1.12102,488
1304099,2020-01-02 03:25:00,1.12101,1.12113,1.12098,1.12099,354
1304100,2020-01-02 03:30:00,1.12098,1.12108,1.12086,1.12087,487
1304101,2020-01-02 03:35:00,1.12087,1.12089,1.12063,1.12083,590
1304102,2020-01-02 03:40:00,1.12084,1.12085,1.12051,1.12055,449
1304103,2020-01-02 03:45:00,1.12055,1.12057,1.12029,1.12031,657
1304104,2020-01-02 03:50:00,1.12031,1.12036,1.12021,1.12027,494
1304105,2020-01-02 03:55:00,1.12027,1.12029,1.12009,1.12028,661
1304106,2020-01-02 04:00:00,1.12028,1.12037,1.12021,1.12021,565
1304107,2020-01-02 04:05:00,1.12022,1.12022,1.12005,1.12012,562
1304108,2020-01-02 04:10:00,1.12011,1.1201299999999998,1.12006,1.1201,284
1304109,2020-01-02 04:15:00,1.1201,1.1201,1.11976,1.11976,448
1304110,2020-01-02 04:20:00,1.11975,1.11982,1.11962,1.1197700000000002,562
1304111,2020-01-02 04:25:00,1.1197700000000002,1.11978,1.1192799999999998,1.1193,759
1304112,2020-01-02 04:30:00,1.11931,1.11953,1.11927,1.11948,514
1304113,2020-01-02 04:35:00,1.11948,1.11949,1.11929,1.11941,508
1304114,2020-01-02 04:40:00,1.11941,1.11958,1.1193,1.11935,622
1304115,2020-01-02 04:45:00,1.11935,1.11949,1.11933,1.11949,406
1304116,2020-01-02 04:50:00,1.11949,1.11949,1.11932,1.1194,533
1304117,2020-01-02 04:55:00,1.11941,1.11994,1.11941,1.11982,579
1304118,2020-01-02 05:00:00,1.11982,1.12012,1.11965,1.12009,934
1304119,2020-01-02 05:05:00,1.12009,1.12019,1.12002,1.12018,531
1304120,2020-01-02 05:10:00,1.12019,1.12019,1.11973,1.12,646
1304121,2020-01-02 05:15:00,1.11999,1.12001,1.11966,1.11996,643
1304122,2020-01-02 05:20:00,1.11995,1.11995,1.11961,1.11963,484
1304123,2020-01-02 05:25:00,1.11963,1.11969,1.11941,1.11944,660
1304124,2020-01-02 05:30:00,1.11944,1.1195,1.11871,1.11896,1096
1304125,2020-01-02 05:35:00,1.11896,1.11899,1.11881,1.11894,633
1304126,2020-01-02 05:40:00,1.11895,1.11898,1.1187200000000002,1.11896,511
1304127,2020-01-02 05:45:00,1.11896,1.11905,1.11889,1.11891,506
1304128,2020-01-02 05:50:00,1.11891,1.11893,1.11876,1.11876,362
1304129,2020-01-02 05:55:00,1.11875,1.11881,1.11841,1.11847,691
1304130,2020-01-02 06:00:00,1.11851,1.11878,1.11827,1.11874,788
1304131,2020-01-02 06:05:00,1.11874,1.11889,1.1186,1.11889,530
1304132,2020-01-02 06:10:00,1.11889,1.11905,1.11887,1.11904,413
1304133,2020-01-02 06:15:00,1.11904,1.11907,1.11877,1.11893,557
1304134,2020-01-02 06:20:00,1.11893,1.11921,1.11883,1.11883,619
1304135,2020-01-02 06:25:00,1.11884,1.11916,1.11884,1.11915,441
1304136,2020-01-02 06:30:00,1.11915,1.11936,1.11912,1.11914,573
1304137,2020-01-02 06:35:00,1.11914,1.11935,1.11909,1.11934,514
1304138,2020-01-02 06:40:00,1.11935,1.1194,1.11916,1.11916,344
1304139,2020-01-02 06:45:00,1.11916,1.11919,1.11896,1.11902,429
1304140,2020-01-02 06:50:00,1.11902,1.11935,1.11902,1.1193,500
1304141,2020-01-02 06:55:00,1.1193,1.11934,1.11916,1.11929,670
1304142,2020-01-02 07:00:00,1.1192799999999998,1.11932,1.11908,1.11926,681
1304143,2020-01-02 07:05:00,1.11926,1.1193799999999998,1.11919,1.11923,444
1304144,2020-01-02 07:10:00,1.11923,1.11933,1.11913,1.11921,393
1304145,2020-01-02 07:15:00,1.11921,1.11945,1.11915,1.11945,771
1304146,2020-01-02 07:20:00,1.11946,1.1196700000000002,1.11939,1.11963,579
1304147,2020-01-02 07:25:00,1.11963,1.11966,1.11942,1.11949,626
1304148,2020-01-02 07:30:00,1.11949,1.11949,1.11916,1.1191799999999998,675
1304149,2020-01-02 07:35:00,1.1191799999999998,1.11939,1.11907,1.11939,766
1304150,2020-01-02 07:40:00,1.11939,1.11941,1.11896,1.11929,861
1304151,2020-01-02 07:45:00,1.11929,1.11946,1.11921,1.11931,617
1304152,2020-01-02 07:50:00,1.11931,1.11937,1.11916,1.11937,736
1304153,2020-01-02 07:55:00,1.11937,1.1196700000000002,1.11936,1.11961,519
1304154,2020-01-02 08:00:00,1.1196,1.11961,1.11919,1.1193799999999998,630
1304155,2020-01-02 08:05:00,1.11937,1.11937,1.11873,1.11873,686
1304156,2020-01-02 08:10:00,1.11873,1.11877,1.1185,1.11858,903
1304157,2020-01-02 08:15:00,1.11858,1.11869,1.1183,1.1186200000000002,607
1304158,2020-01-02 08:20:00,1.1186200000000002,1.11868,1.11806,1.11807,783
1304159,2020-01-02 08:25:00,1.11807,1.11827,1.11766,1.11774,1212
1304160,2020-01-02 08:30:00,1.11773,1.11775,1.11739,1.1176700000000002,1229
1304161,2020-01-02 08:35:00,1.1176700000000002,1.11799,1.11765,1.11779,943
1304162,2020-01-02 08:40:00,1.11779,1.11779,1.11712,1.11722,930
1304163,2020-01-02 08:45:00,1.11721,1.11743,1.1171,1.11724,947
1304164,2020-01-02 08:50:00,1.11724,1.11743,1.11699,1.11717,1138
1304165,2020-01-02 08:55:00,1.11717,1.11748,1.11715,1.1173799999999998,975
1304166,2020-01-02 09:00:00,1.1173799999999998,1.11749,1.11712,1.11719,930
1304167,2020-01-02 09:05:00,1.1171799999999998,1.11743,1.11714,1.11735,740
1304168,2020-01-02 09:10:00,1.11735,1.11761,1.11735,1.11751,716
1304169,2020-01-02 09:15:00,1.11752,1.11778,1.11745,1.11769,1017
1304170,2020-01-02 09:20:00,1.1177,1.11774,1.11732,1.11739,825
1304171,2020-01-02 09:25:00,1.1173799999999998,1.11754,1.11708,1.1173799999999998,1018
1304172,2020-01-02 09:30:00,1.11737,1.11787,1.11725,1.11775,1226
1304173,2020-01-02 09:35:00,1.11775,1.11824,1.11769,1.11817,1272
1304174,2020-01-02 09:40:00,1.11817,1.11824,1.11793,1.11806,951
1304175,2020-01-02 09:45:00,1.11806,1.11853,1.11806,1.11832,1274
